bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Synergie Belgium,Klantenservicemedewerker,"Sint-Truiden, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-synergie-belgium-4465665175,https://be.linkedin.com/company/synergie-belgium,4465665175
Synergie Belgium,Customer service medewerker,"Gistel, Vlaanderen, België",2026-09-15,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-at-synergie-belgium-4455256321,https://be.linkedin.com/company/synergie-belgium,4455256321
Synergie Belgium,Customer Support Officer,"Mechelen, Vlaanderen, België",2026-09-18,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-officer-at-synergie-belgium-4469170722,https://be.linkedin.com/company/synergie-belgium,4469170722
Tarkett,Customer Service Officer,"Dendermonde, Vlaanderen, België",2026-05-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-at-tarkett-4414910994,https://fr.linkedin.com/company/tarkett,4414910994
Tarkett,Customer Service Officer,"Dendermonde, Vlaanderen, België",2026-09-17,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-at-tarkett-4467547237,https://fr.linkedin.com/company/tarkett,4467547237
The Chemours Company,Customer Excellence Representative - International Customer Operations,"Antwerpen, Vlaanderen, België",2026-09-16,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-excellence-representative-international-customer-operations-at-the-chemours-company-4457333594,https://www.linkedin.com/company/chemours,4457333594
The Flex,French-Speaking Customer Experience Specialist,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-06-18,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/french-speaking-customer-experience-specialist-at-the-flex-4430765534,https://uk.linkedin.com/company/theflexglobal,4430765534
The Lemon Consulting,Klantenservicemedewerker,"Antwerpen, Vlaanderen, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455407764,https://www.linkedin.com/company/the-lemon-consulting,4455407764
The Lemon Consulting,Klantenservicemedewerker,"Brugge, Vlaanderen, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4454998811,https://www.linkedin.com/company/the-lemon-consulting,4454998811
The Lemon Consulting,Klantenservicemedewerker,"Leuven, Vlaanderen, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455402771,https://www.linkedin.com/company/the-lemon-consulting,4455402771
The Lemon Consulting,Klantenservicemedewerker,"Gent, Vlaanderen, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455412730,https://www.linkedin.com/company/the-lemon-consulting,4455412730
The Lemon Consulting,Klantenservicemedewerker,"Charleroi, Wallonië, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455402770,https://www.linkedin.com/company/the-lemon-consulting,4455402770
The Lemon Consulting,Klantenservicemedewerker,"Luik, Wallonië, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455405690,https://www.linkedin.com/company/the-lemon-consulting,4455405690
The Lemon Consulting,Klantenservicemedewerker,"Namen, Wallonië, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455415715,https://www.linkedin.com/company/the-lemon-consulting,4455415715
The Lemon Consulting,Klantenservicemedewerker,"Mechelen, Vlaanderen, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455414681,https://www.linkedin.com/company/the-lemon-consulting,4455414681
The Lemon Consulting,Klantenservicemedewerker,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455417586,https://www.linkedin.com/company/the-lemon-consulting,4455417586
The Lemon Consulting,Klantenservicemedewerker,"Brugge, Vlaanderen, België",2026-08-19,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4454998810,https://www.linkedin.com/company/the-lemon-consulting,4454998810
Thule Group,Customer Service Medewerker,"Menen, Vlaanderen, België",2026-09-09,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-at-thule-group-4463877712,https://se.linkedin.com/company/thule,4463877712
TRIO Lighting Group,Customer Service Assistant (m/f/d) Belgium,"Beveren, Vlaanderen, België",2026-07-06,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-assistant-m-f-d-belgium-at-trio-lighting-group-4433998169,https://de.linkedin.com/company/trio-lighting-group,4433998169
Trouw Nutrition,Customer Service Representative,"Gent, Vlaanderen, België",2026-09-04,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-trouw-nutrition-4462317320,https://nl.linkedin.com/company/trouw-nutrition,4462317320
TVH,Customer Care Advisor France,"Waregem, Vlaanderen, België",2026-09-03,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-advisor-france-at-tvh-4462782516,https://be.linkedin.com/company/tvh,4462782516
Unilin,Customer Service Assistant,"Oostrozebeke, Vlaanderen, België",2026-09-13,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-assistant-at-unilin-4359185889,https://be.linkedin.com/company/unilin,4359185889
Unique Belgium,Customer Care Medewerker,Antwerpen en omgeving,2026-08-25,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-medewerker-at-unique-belgium-4458760018,https://be.linkedin.com/company/unique-belgium,4458760018
Unique Belgium,Customer Service Officer,"Tessenderlo, Vlaanderen, België",2026-08-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-at-unique-belgium-4459153276,https://be.linkedin.com/company/unique-belgium,4459153276
Unique Belgium,Klantenservicemedewerker,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-08-31,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-unique-belgium-4461057630,https://be.linkedin.com/company/unique-belgium,4461057630
Unique Belgium,Customer Support Officer,"Antwerpen, Vlaanderen, België",2026-08-31,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-officer-at-unique-belgium-4461069981,https://be.linkedin.com/company/unique-belgium,4461069981
Unique Belgium,Klantendienstmedewerker,Brussel en omgeving,2026-09-11,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantendienstmedewerker-at-unique-belgium-4466309345,https://be.linkedin.com/company/unique-belgium,4466309345
Unique Belgium,Klantenservicemedewerker,"Hamont-Achel, Vlaanderen, België",2026-09-17,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-unique-belgium-4468638927,https://be.linkedin.com/company/unique-belgium,4468638927
Univar Solutions,Customer Service Representative,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-17,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-univar-solutions-4450286269,https://www.linkedin.com/company/univarsolutions,4450286269
VAB,Customer Support Medewerker,"Zwijndrecht, Vlaanderen, België",2026-09-08,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-medewerker-at-vab-4463500108,https://be.linkedin.com/company/vab,4463500108
Van Moer Logistics,Customer Service Officer,"Beringen, Vlaanderen, België",2026-09-01,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-at-van-moer-logistics-4459504625,https://be.linkedin.com/company/van-moer-logistics,4459504625
Vandemoortele,Customer Care Agent International Accounts,"Gent, Vlaanderen, België",2026-09-03,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-agent-international-accounts-at-vandemoortele-4462861073,https://be.linkedin.com/company/vandemoortele,4462861073
Vandemoortele,Customer Care Agent Retail,"Gent, Vlaanderen, België",2026-09-21,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-agent-retail-at-vandemoortele-4469872194,https://be.linkedin.com/company/vandemoortele,4469872194
Vanheede Environment Group,Gestionnaire de commandes &amp; service clients – FR/NL H/F/X,"Nijvel, Wallonië, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/gestionnaire-de-commandes-service-clients-%E2%80%93-fr-nl-h-f-x-at-vanheede-environment-group-4465780803,https://be.linkedin.com/company/vanheede-environment-group,4465780803
VELUX,Customer Service Advisor,"Waver, Wallonië, België",2026-08-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-advisor-at-velux-4457243512,https://dk.linkedin.com/company/velux,4457243512
VELUX,Customer Service Advisor – VELUX Belgium,"Waver, Wallonië, België",2026-09-17,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-advisor-%E2%80%93-velux-belgium-at-velux-4468604708,https://dk.linkedin.com/company/velux,4468604708
Vigo Ottobock Care,Customer Service medewerker mobiliteitshulpmiddelen,"Wetteren, Vlaanderen, België",2026-08-30,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-mobiliteitshulpmiddelen-at-vigo-ottobock-care-4460018085,https://be.linkedin.com/company/v-go-nv,4460018085
Villeroy &amp; Boch Group,Customer Service Agent,"Roeselare, Vlaanderen, België",2026-09-16,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-agent-at-villeroy-boch-group-4465961977,https://de.linkedin.com/company/villeroy-boch-group,4465961977
Vivaldis,Employé service clients,"Brussels Hoofdstedelijk Gewest, België",2026-09-21,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/employ%C3%A9-service-clients-at-vivaldis-4467381609,https://be.linkedin.com/company/vivaldis,4467381609
Volvo Trucks,Customer Service Representative Volvo Penta,"Antwerpen, Vlaanderen, België",2026-09-03,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-volvo-penta-at-volvo-trucks-4434637213,https://se.linkedin.com/company/volvo-trucks,4434637213
Volvo Trucks,Customer Service Coordinator - Dutch + German,"Gent, Vlaanderen, België",2026-09-06,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-coordinator-dutch-%2B-german-at-volvo-trucks-4436752885,https://se.linkedin.com/company/volvo-trucks,4436752885
Yuki,Customer Support Hero,"Antwerpen, Vlaanderen, België",2026-08-31,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-hero-at-yuki-4461265678,https://be.linkedin.com/company/yukisoftware,4461265678
Zero Friction,Customer Service and Operations Agent NL &amp; FR,"Gent, Vlaanderen, België",2026-07-23,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-and-operations-agent-nl-fr-at-zero-friction-4444438889,https://be.linkedin.com/company/zerofriction,4444438889
